Date,Time,Currency,Event,Impact,Actual,Forecast,Previous,Combined DateTime
2008-04-09,12:30pm,USD,FOMC Member Fisher Speaks,Medium,,,,2008-04-09 12:30:00
2008-04-09,5:42pm,NZD,BusinessNZ Manufacturing Index,Non-economic,48.3,,51.8,2008-04-09 17:42:00
2008-04-09,6:01pm,GBP,NIESR GDP Estimate,Non-economic,0.5%,,0.6%,2008-04-09 18:01:00
2008-04-09,6:30pm,AUD,AIG Construction Index,Non-economic,48.4,,53.9,2008-04-09 18:30:00
2008-04-09,6:50pm,JPY,Core Machinery Orders m/m,Medium,-12.7%,-14.0%,19.6%,2008-04-09 18:50:00
2008-04-09,6:50pm,JPY,Bank Lending y/y,Non-economic,1.1%,,0.8%,2008-04-09 18:50:00
2008-04-09,6:50pm,JPY,Current Account,Non-economic,1.46T,1.61T,2.07T,2008-04-09 18:50:00
2008-04-09,6:50pm,JPY,M2 Money Stock y/y,Non-economic,2.2%,2.4%,2.3%,2008-04-09 18:50:00
2008-04-09,8:00pm,AUD,MI Inflation Expectations,Non-economic,4.3%,,4.6%,2008-04-09 20:00:00
2008-04-09,8:30pm,AUD,Employment Change,High,14.8K,10.0K,7.2K,2008-04-09 20:30:00
2008-04-09,8:30pm,AUD,Unemployment Rate,Medium,4.1%,4.1%,4.0%,2008-04-09 20:30:00
2008-04-09,10:15pm,CNY,Foreign Direct Investment ytd/y,Non-economic,61.3%,,75.2%,2008-04-09 22:15:00
2008-04-10,1:45am,EUR,French Industrial Production m/m,Medium,0.3%,0.0%,0.6%,2008-04-10 01:45:00
2008-04-10,3:00am,EUR,Italian Industrial Production m/m,Non-economic,-0.2%,-0.3%,1.2%,2008-04-10 03:00:00
2008-04-10,3:30am,GBP,Goods Trade Balance,Medium,-7.5B,-7.6B,-7.9B,2008-04-10 03:30:00
2008-04-10,6:00am,GBP,MPC Rate Statement,High,,,,2008-04-10 06:00:00
2008-04-10,6:00am,GBP,Official Bank Rate,High,5.00%,5.00%,5.25%,2008-04-10 06:00:00
2008-04-10,6:45am,EUR,Main Refinancing Rate,Medium,4.00%,4.00%,4.00%,2008-04-10 06:45:00
2008-04-10,7:30am,CAD,Trade Balance,High,4.9B,3.4B,2.8B,2008-04-10 07:30:00
2008-04-10,7:30am,EUR,ECB Press Conference,High,,,,2008-04-10 07:30:00
2008-04-10,7:30am,USD,Trade Balance,High,-62.3B,-57.4B,-59.0B,2008-04-10 07:30:00
2008-04-10,7:30am,USD,Unemployment Claims,High,357K,385K,406K,2008-04-10 07:30:00
2008-04-10,9:30am,USD,Natural Gas Storage,Non-economic,-14B,-15B,-29B,2008-04-10 09:30:00
2008-04-10,12:00pm,USD,Fed Chairman Bernanke Speaks,High,,,,2008-04-10 12:00:00
2008-04-10,1:00pm,USD,Federal Budget Balance,Medium,-48.1B,-71.0B,-175.6B,2008-04-10 13:00:00
2008-04-10,3:30pm,CAD,Gov Council Member Longworth Speaks,Medium,,,,2008-04-10 15:30:00
2008-04-10,6:50pm,JPY,PPI y/y,Non-economic,3.9%,3.4%,3.6%,2008-04-10 18:50:00
2008-04-10,9:00pm,CNY,New Loans,Medium,283B,,243B,2008-04-10 21:00:00
2008-04-10,9:00pm,CNY,M2 Money Supply y/y,Non-economic,16.3%,17.2%,17.5%,2008-04-10 21:00:00
2008-04-10,11:00pm,CNY,USD-Denominated Trade Balance,High,13.4B,11.9B,8.6B,2008-04-10 23:00:00
2008-04-11,1:00am,EUR,German WPI m/m,Non-economic,1.6%,0.5%,-0.2%,2008-04-11 01:00:00
2008-04-11,7:30am,CAD,NHPI m/m,Non-economic,0.3%,0.4%,0.6%,2008-04-11 07:30:00
2008-04-11,7:30am,USD,Import Prices m/m,Medium,2.8%,1.9%,0.2%,2008-04-11 07:30:00
2008-04-11,8:00am,USD,FOMC Member Fisher Speaks,Non-economic,,,,2008-04-11 08:00:00
2008-04-11,8:55am,USD,Prelim UoM Consumer Sentiment,High,63.2,69.0,69.5,2008-04-11 08:55:00
2008-04-11,8:55am,USD,Prelim UoM Inflation Expectations,Non-economic,4.8%,,4.3%,2008-04-11 08:55:00
2008-04-11,All Day,All,G7 Meetings,High,,,,2008-04-11 00:00:00
2008-04-11,5:45pm,USD,Treasury Sec Paulson Speaks,Medium,,,,2008-04-11 17:45:00
2008-04-12,Day 1,All,IMF Meetings,Non-economic,,,,2008-04-12 00:00:00
2008-04-13,Day 1,EUR,Italian Parliamentary Election,Non-economic,,,,2008-04-13 00:00:00
2008-04-13,Day 2,All,IMF Meetings,Medium,,,,2008-04-13 00:00:00
2008-04-13,5:45pm,NZD,Core Retail Sales m/m,High,0.2%,0.3%,0.4%,2008-04-13 17:45:00
2008-04-13,5:45pm,NZD,Retail Sales m/m,High,-0.7%,0.0%,0.3%,2008-04-13 17:45:00
2008-04-13,6:50pm,JPY,Monetary Policy Meeting Minutes,Medium,,,,2008-04-13 18:50:00
2008-04-13,8:30pm,AUD,Home Loans m/m,High,-5.9%,0.5%,3.1%,2008-04-13 20:30:00
2008-04-14,3:30am,GBP,PPI Input m/m,High,1.8%,1.8%,1.9%,2008-04-14 03:30:00
2008-04-14,3:30am,GBP,PPI Output m/m,Non-economic,0.9%,0.5%,0.5%,2008-04-14 03:30:00
2008-04-14,4:00am,EUR,Industrial Production m/m,Medium,0.3%,0.2%,0.6%,2008-04-14 04:00:00
2008-04-14,Day 2,EUR,Italian Parliamentary Election,Non-economic,,,,2008-04-14 00:00:00
2008-04-14,7:30am,CAD,New Motor Vehicle Sales m/m,Non-economic,-3.2%,-1.5%,9.1%,2008-04-14 07:30:00
2008-04-14,7:30am,USD,Core Retail Sales m/m,High,0.1%,0.1%,-0.1%,2008-04-14 07:30:00
2008-04-14,7:30am,USD,Retail Sales m/m,High,0.2%,0.0%,-0.4%,2008-04-14 07:30:00
2008-04-14,9:00am,USD,Business Inventories m/m,Medium,0.6%,0.6%,0.9%,2008-04-14 09:00:00
2008-04-14,9:30am,CAD,BOC Business Outlook Survey,High,,,,2008-04-14 09:30:00
2008-04-14,2:15pm,USD,FOMC Member Warsh Speaks,Medium,,,,2008-04-14 14:15:00
2008-04-14,4:30pm,EUR,ECB President Trichet Speaks,Medium,,,,2008-04-14 16:30:00
2008-04-14,5:45pm,NZD,CPI q/q,High,0.7%,0.9%,1.2%,2008-04-14 17:45:00
2008-04-14,5:45pm,NZD,FPI m/m,Non-economic,0.7%,,1.2%,2008-04-14 17:45:00
2008-04-14,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,-1.6%,,1.5%,2008-04-14 18:01:00
2008-04-14,6:01pm,GBP,RICS House Price Balance,Medium,-79%,-67%,-66%,2008-04-14 18:01:00
2008-04-14,8:30pm,AUD,Monetary Policy Meeting Minutes,High,,,,2008-04-14 20:30:00
2008-04-14,9:40pm,AUD,RBA Gov Stevens Speaks,Medium,,,,2008-04-14 21:40:00
2008-04-14,10:45pm,JPY,30-y Bond Auction,Non-economic,2.45|3.9,,2.30|3.8,2008-04-14 22:45:00
2008-04-15,1:45am,EUR,French Final CPI m/m,Non-economic,0.8%,0.5%,0.2%,2008-04-15 01:45:00
2008-04-15,3:30am,GBP,CPI y/y,High,2.5%,2.6%,2.5%,2008-04-15 03:30:00
2008-04-15,3:30am,GBP,Core CPI y/y,Medium,1.2%,1.3%,1.2%,2008-04-15 03:30:00
2008-04-15,3:30am,GBP,ONS HPI y/y,Non-economic,6.7%,7.5%,8.0%,2008-04-15 03:30:00
2008-04-15,3:30am,GBP,RPI y/y,Non-economic,3.8%,3.9%,4.1%,2008-04-15 03:30:00
2008-04-15,4:00am,EUR,German ZEW Economic Sentiment,High,-40.7,-30.0,-32.0,2008-04-15 04:00:00
2008-04-15,4:00am,EUR,ZEW Economic Sentiment,Medium,-44.8,-33.0,-35.0,2008-04-15 04:00:00
2008-04-15,7:30am,USD,PPI m/m,High,1.1%,0.6%,0.3%,2008-04-15 07:30:00
2008-04-15,7:30am,USD,Core PPI m/m,Medium,0.2%,0.2%,0.5%,2008-04-15 07:30:00
2008-04-15,7:30am,USD,Empire State Manufacturing Index,Medium,0.6,-17.0,-22.2,2008-04-15 07:30:00
2008-04-15,8:00am,USD,TIC Long-Term Purchases,High,72.5B,58.0B,57.1B,2008-04-15 08:00:00
2008-04-15,12:00pm,USD,NAHB Housing Market Index,Non-economic,20,20,20,2008-04-15 12:00:00
2008-04-15,7:30pm,AUD,MI Leading Index m/m,Non-economic,0.0%,,0.0%,2008-04-15 19:30:00
2008-04-16,1:00am,EUR,German Final CPI m/m,Non-economic,0.5%,0.5%,0.5%,2008-04-16 01:00:00
2008-04-16,1:30am,CNY,Industrial Production y/y,High,17.8%,16.5%,15.4%,2008-04-16 01:30:00
2008-04-16,1:30am,CNY,Fixed Asset Investment ytd/y,Medium,25.9%,24.0%,24.3%,2008-04-16 01:30:00
2008-04-16,3:00am,EUR,Italian Trade Balance,Non-economic,-0.41B,-1.55B,-4.11B,2008-04-16 03:00:00
2008-04-16,3:30am,GBP,Claimant Count Change,High,-1.2K,-1.8K,0.6K,2008-04-16 03:30:00
2008-04-16,3:30am,GBP,Average Earnings Index 3m/y,Medium,3.7%,3.6%,3.9%,2008-04-16 03:30:00
2008-04-16,3:30am,GBP,Unemployment Rate,Non-economic,5.2%,5.2%,5.2%,2008-04-16 03:30:00
2008-04-16,4:00am,EUR,Final Core CPI y/y,Medium,2.0%,1.9%,1.8%,2008-04-16 04:00:00
2008-04-16,4:00am,EUR,Final CPI y/y,Medium,3.6%,3.5%,3.5%,2008-04-16 04:00:00
2008-04-16,7:30am,CAD,Manufacturing Sales m/m,Medium,1.6%,0.8%,1.3%,2008-04-16 07:30:00
2008-04-16,7:30am,USD,Building Permits,High,0.93M,0.97M,0.98M,2008-04-16 07:30:00
2008-04-16,7:30am,USD,Core CPI m/m,High,0.2%,0.2%,0.0%,2008-04-16 07:30:00
2008-04-16,7:30am,USD,CPI y/y,High,4.0%,4.0%,4.0%,2008-04-16 07:30:00
2008-04-16,7:30am,USD,CPI m/m,Medium,0.3%,0.3%,0.0%,2008-04-16 07:30:00
2008-04-16,7:30am,USD,Housing Starts,Medium,0.95M,1.01M,1.08M,2008-04-16 07:30:00
2008-04-16,8:15am,USD,Capacity Utilization Rate,Medium,80.5%,80.3%,80.3%,2008-04-16 08:15:00
2008-04-16,8:15am,USD,Industrial Production m/m,Medium,0.3%,-0.1%,-0.7%,2008-04-16 08:15:00
2008-04-16,9:35am,USD,Crude Oil Inventories,Non-economic,-2.4M,1.8M,-3.1M,2008-04-16 09:35:00
2008-04-16,11:30am,USD,FOMC Member Plosser Speaks,Medium,,,,2008-04-16 11:30:00
2008-04-16,1:00pm,USD,Beige Book,Medium,,,,2008-04-16 13:00:00
2008-04-16,1:30pm,USD,FOMC Member Mishkin Speaks,High,,,,2008-04-16 13:30:00
2008-04-16,9:00pm,CNY,GDP q/y,High,10.6%,10.4%,11.2%,2008-04-16 21:00:00
2008-04-16,9:00pm,CNY,CPI y/y,Medium,8.3%,8.2%,8.7%,2008-04-16 21:00:00
2008-04-16,9:00pm,CNY,NBS Press Conference,Medium,,,,2008-04-16 21:00:00
2008-04-16,9:00pm,CNY,PPI y/y,Medium,8.0%,6.9%,6.6%,2008-04-16 21:00:00
2008-04-16,9:00pm,CNY,Retail Sales y/y,Non-economic,21.5%,20.0%,20.2%,2008-04-16 21:00:00
2008-04-16,11:30pm,JPY,Revised Industrial Production m/m,Non-economic,1.6%,-1.2%,-1.2%,2008-04-16 23:30:00
2008-04-17,2:17am,CHF,Retail Sales y/y,Medium,7.6%,3.2%,1.3%,2008-04-17 02:17:00
2008-04-17,3:00am,EUR,ECB Monthly Bulletin,Medium,,,,2008-04-17 03:00:00
2008-04-17,4:00am,CHF,UBS Economic Expectations,Medium,-71.4,,-71.7,2008-04-17 04:00:00
2008-04-17,4:00am,EUR,Trade Balance,Non-economic,2.1B,-2.0B,-1.0B,2008-04-17 04:00:00
2008-04-17,5:00am,EUR,German Buba President Weber Speaks,Medium,,,,2008-04-17 05:00:00
2008-04-17,6:00am,CAD,Core CPI m/m,High,0.2%,0.3%,0.5%,2008-04-17 06:00:00
2008-04-17,6:00am,CAD,CPI m/m,Medium,0.4%,0.5%,0.4%,2008-04-17 06:00:00
2008-04-17,7:30am,USD,Unemployment Claims,High,372K,375K,355K,2008-04-17 07:30:00
2008-04-17,8:45am,USD,FOMC Member Kohn Speaks,Medium,,,,2008-04-17 08:45:00
2008-04-17,9:00am,USD,Philly Fed Manufacturing Index,Medium,-24.9,-15.0,-17.4,2008-04-17 09:00:00
2008-04-17,9:00am,USD,CB Leading Index m/m,Non-economic,0.1%,0.1%,-0.3%,2008-04-17 09:00:00
2008-04-17,9:30am,CHF,SNB Chairman Roth Speaks,Medium,,,,2008-04-17 09:30:00
2008-04-17,9:30am,USD,Natural Gas Storage,Non-economic,27B,16B,-14B,2008-04-17 09:30:00
2008-04-17,1:00pm,USD,FOMC Member Fisher Speaks,Medium,,,,2008-04-17 13:00:00
2008-04-17,2:20pm,GBP,MPC Member Bean Speaks,Medium,,,,2008-04-17 14:20:00
2008-04-17,8:30pm,AUD,Import Prices q/q,Non-economic,2.7%,0.5%,0.2%,2008-04-17 20:30:00
2008-04-17,8:30pm,AUD,RBA Bulletin,Non-economic,,,,2008-04-17 20:30:00
2008-04-18,12:00am,JPY,Consumer Confidence,Non-economic,36.7,36.5,36.1,2008-04-18 00:00:00
2008-04-18,1:00am,EUR,German PPI m/m,Medium,0.7%,0.5%,0.7%,2008-04-18 01:00:00
2008-04-18,3:30am,GBP,M4 Money Supply m/m,Non-economic,0.8%,0.5%,0.2%,2008-04-18 03:30:00
2008-04-18,3:30am,GBP,Public Sector Net Borrowing,Non-economic,10.2B,7.8B,0.2B,2008-04-18 03:30:00
2008-04-18,7:30am,CAD,Wholesale Sales m/m,Medium,-1.8%,0.5%,1.8%,2008-04-18 07:30:00
2008-04-18,7:30am,CAD,Leading Index m/m,Non-economic,0.0%,0.0%,-0.2%,2008-04-18 07:30:00
2008-04-18,11:00am,USD,FOMC Member Plosser Speaks,Medium,,,,2008-04-18 11:00:00
2008-04-20,5:45pm,NZD,Visitor Arrivals m/m,Non-economic,-0.3%,,5.4%,2008-04-20 17:45:00
2008-04-20,6:01pm,GBP,Rightmove HPI m/m,Medium,-0.1%,,0.8%,2008-04-20 18:01:00
2008-04-20,6:50pm,JPY,Tertiary Industry Activity m/m,Medium,-1.7%,-0.5%,0.4%,2008-04-20 18:50:00
2008-04-20,8:30pm,AUD,PPI q/q,High,1.9%,1.0%,0.6%,2008-04-20 20:30:00
2008-04-20,8:30pm,AUD,New Motor Vehicle Sales m/m,Non-economic,1.0%,,-2.4%,2008-04-20 20:30:00
2008-04-20,10:00pm,NZD,Credit Card Spending y/y,Non-economic,3.5%,,8.0%,2008-04-20 22:00:00
2008-04-21,2:15am,CHF,PPI m/m,Medium,0.6%,0.3%,0.2%,2008-04-21 02:15:00
2008-04-21,4:00am,EUR,ECB President Trichet Speaks,Medium,,,,2008-04-21 04:00:00
2008-04-21,5:00am,EUR,German Buba Monthly Report,Medium,,,,2008-04-21 05:00:00
2008-04-21,7:30am,CAD,Foreign Securities Purchases,Medium,3.80B,1.53B,0.94B,2008-04-21 07:30:00
2008-04-21,12:30pm,USD,FOMC Member Kroszner Speaks,Medium,,,,2008-04-21 12:30:00
2008-04-22,1:15am,CHF,Trade Balance,Non-economic,1.25B,0.75B,1.50B,2008-04-22 01:15:00
2008-04-22,6:00am,GBP,MPC Member Besley Speaks,Medium,,,,2008-04-22 06:00:00
2008-04-22,8:00am,CAD,BOC Rate Statement,High,,,,2008-04-22 08:00:00
2008-04-22,8:00am,CAD,Overnight Rate,High,3.00%,3.00%,3.50%,2008-04-22 08:00:00
2008-04-22,9:00am,USD,Existing Home Sales,High,4.93M,4.90M,5.03M,2008-04-22 09:00:00
2008-04-22,9:00am,USD,HPI m/m,Non-economic,0.6%,-1.5%,-1.0%,2008-04-22 09:00:00
2008-04-22,9:00am,USD,Richmond Manufacturing Index,Non-economic,0,3,6,2008-04-22 09:00:00
2008-04-22,6:50pm,JPY,Trade Balance,Non-economic,0.77T,0.89T,0.61T,2008-04-22 18:50:00
2008-04-22,8:30pm,AUD,CPI m/m,High,1.3%,1.1%,0.9%,2008-04-22 20:30:00
2008-04-22,8:30pm,AUD,Trimmed Mean CPI m/m,Medium,1.2%,1.0%,1.0%,2008-04-22 20:30:00
2008-04-23,1:45am,EUR,French Consumer Spending m/m,Medium,-1.7%,-0.2%,1.3%,2008-04-23 01:45:00
2008-04-23,2:00am,EUR,French Flash Manufacturing PMI,Medium,51.5,51.7,51.9,2008-04-23 02:00:00
2008-04-23,2:00am,EUR,French Flash Services PMI,Non-economic,54.0,53.0,57.3,2008-04-23 02:00:00
2008-04-23,2:30am,EUR,German Flash Manufacturing PMI,Medium,53.6,54.7,55.1,2008-04-23 02:30:00
2008-04-23,2:30am,EUR,German Flash Services PMI,Non-economic,54.6,51.5,51.8,2008-04-23 02:30:00
2008-04-23,3:00am,EUR,Flash Manufacturing PMI,Medium,50.8,51.6,52.0,2008-04-23 03:00:00
2008-04-23,3:00am,EUR,Flash Services PMI,Non-economic,51.8,51.4,51.6,2008-04-23 03:00:00
2008-04-23,3:00am,EUR,Italian Retail Sales m/m,Non-economic,0.3%,-0.1%,0.3%,2008-04-23 03:00:00
2008-04-23,3:30am,GBP,MPC Official Bank Rate Votes,High,0-7-2,0-9-0,0-2-7,2008-04-23 03:30:00
2008-04-23,3:30am,GBP,High Street Lending,Medium,35.4K,,43.1K,2008-04-23 03:30:00
2008-04-23,4:00am,EUR,Industrial New Orders m/m,Medium,0.6%,-0.3%,2.2%,2008-04-23 04:00:00
2008-04-23,7:30am,CAD,Core Retail Sales m/m,High,-0.3%,0.4%,1.1%,2008-04-23 07:30:00
2008-04-23,7:30am,CAD,Retail Sales m/m,Medium,-0.7%,0.1%,1.4%,2008-04-23 07:30:00
2008-04-23,8:00am,EUR,Belgian NBB Business Climate,Medium,-7.9,0.5,1.2,2008-04-23 08:00:00
2008-04-23,9:30am,USD,Crude Oil Inventories,Non-economic,2.4M,1.5M,-2.4M,2008-04-23 09:30:00
2008-04-23,12:00pm,GBP,MPC Member Sentance Speaks,Medium,,,,2008-04-23 12:00:00
2008-04-23,4:00pm,NZD,Official Cash Rate,High,8.25%,8.25%,8.25%,2008-04-23 16:00:00
2008-04-23,4:00pm,NZD,RBNZ Rate Statement,High,,,,2008-04-23 16:00:00
2008-04-23,6:50pm,JPY,All Industries Activity m/m,Non-economic,-1.4%,-0.4%,0.0%,2008-04-23 18:50:00
2008-04-23,6:50pm,JPY,SPPI y/y,Non-economic,0.4%,0.7%,0.7%,2008-04-23 18:50:00
2008-04-24,3:00am,EUR,German ifo Business Climate,High,102.4,104.3,104.8,2008-04-24 03:00:00
2008-04-24,3:00am,EUR,Current Account,Non-economic,4.3B,1.0B,-7.9B,2008-04-24 03:00:00
2008-04-24,3:30am,GBP,Retail Sales m/m,High,-0.4%,-0.3%,1.1%,2008-04-24 03:30:00
2008-04-24,5:00am,GBP,CBI Industrial Order Expectations,Medium,-13,4,7,2008-04-24 05:00:00
2008-04-24,7:30am,EUR,ECB President Trichet Speaks,High,,,,2008-04-24 07:30:00
2008-04-24,7:30am,USD,Core Durable Goods Orders m/m,High,1.5%,0.5%,-2.1%,2008-04-24 07:30:00
2008-04-24,7:30am,USD,Durable Goods Orders m/m,Medium,-0.3%,0.1%,-0.9%,2008-04-24 07:30:00
2008-04-24,7:30am,USD,Unemployment Claims,Medium,342K,375K,375K,2008-04-24 07:30:00
2008-04-24,9:00am,USD,New Home Sales,High,526K,580K,575K,2008-04-24 09:00:00
2008-04-24,9:30am,CAD,BOC Monetary Policy Report,High,,,,2008-04-24 09:30:00
2008-04-24,9:30am,USD,Natural Gas Storage,Non-economic,24B,22B,27B,2008-04-24 09:30:00
2008-04-24,10:15am,CAD,BOC Press Conference,High,,,,2008-04-24 10:15:00
2008-04-24,All Day,NZD,Bank Holiday,Low,,,,2008-04-24 00:00:00
2008-04-24,All Day,AUD,Bank Holiday,Low,,,,2008-04-24 00:00:00
2008-04-24,6:30pm,JPY,Tokyo Core CPI y/y,Medium,0.7%,0.5%,0.6%,2008-04-24 18:30:00
2008-04-24,6:30pm,JPY,National Core CPI y/y,Non-economic,1.2%,1.2%,1.0%,2008-04-24 18:30:00
2008-04-25,1:00am,EUR,German Import Prices m/m,Non-economic,0.4%,0.7%,1.1%,2008-04-25 01:00:00
2008-04-25,All Day,EUR,Italian Bank Holiday,Low,,,,2008-04-25 00:00:00
2008-04-25,2:00am,EUR,Spanish Unemployment Rate,Non-economic,9.6%,9.2%,8.6%,2008-04-25 02:00:00
2008-04-25,3:00am,CHF,SNB Chairman Roth Speaks,Medium,,,,2008-04-25 03:00:00
2008-04-25,3:00am,EUR,M3 Money Supply y/y,Non-economic,10.3%,10.6%,11.3%,2008-04-25 03:00:00
2008-04-25,3:00am,EUR,Private Loans y/y,Non-economic,10.8%,10.8%,11.0%,2008-04-25 03:00:00
2008-04-25,3:30am,GBP,Prelim GDP q/q,High,0.4%,0.4%,0.6%,2008-04-25 03:30:00
2008-04-25,3:30am,GBP,Index of Services 3m/3m,Non-economic,0.3%,0.4%,0.5%,2008-04-25 03:30:00
2008-04-25,8:20am,USD,President Bush Speaks,Non-economic,,,,2008-04-25 08:20:00
2008-04-25,8:55am,USD,Revised UoM Consumer Sentiment,Medium,62.6,63.3,63.2,2008-04-25 08:55:00
2008-04-25,8:55am,USD,Revised UoM Inflation Expectations,Non-economic,4.8%,,4.8%,2008-04-25 08:55:00
2008-04-27,6:50pm,JPY,Retail Sales y/y,Medium,1.1%,1.0%,3.2%,2008-04-27 18:50:00
2008-04-28,1:00am,CHF,Gov Board Member Jordan Speaks,Medium,,,,2008-04-28 01:00:00
2008-04-28,1:00am,EUR,German GfK Consumer Climate,Medium,5.9,4.6,4.8,2008-04-28 01:00:00
2008-04-28,2:00am,EUR,ECB President Trichet Speaks,Medium,,,,2008-04-28 02:00:00
2008-04-28,All Day,EUR,German Prelim CPI m/m,Medium,-0.2%,0.2%,0.5%,2008-04-28 00:00:00
2008-04-28,4:00am,EUR,EU Economic Forecasts,Non-economic,,,,2008-04-28 04:00:00
2008-04-28,5:45pm,NZD,Trade Balance,High,-50M,400M,259M,2008-04-28 17:45:00
2008-04-28,All Day,JPY,Bank Holiday,Low,,,,2008-04-28 00:00:00
2008-04-28,7:00pm,AUD,CB Leading Index m/m,Non-economic,-0.2%,,-0.5%,2008-04-28 19:00:00
2008-04-28,8:30pm,AUD,NAB Quarterly Business Confidence,Medium,-4,,6,2008-04-28 20:30:00
2008-04-29,3:00am,CHF,UBS Consumption Indicator,Medium,2.29,,2.32,2008-04-29 03:00:00
2008-04-29,3:00am,EUR,Retail PMI,Non-economic,41.8,,48.2,2008-04-29 03:00:00
2008-04-29,3:30am,GBP,Mortgage Approvals,Non-economic,64K,65K,72K,2008-04-29 03:30:00
2008-04-29,3:30am,GBP,Net Lending to Individuals m/m,Non-economic,8.2B,8.4B,9.6B,2008-04-29 03:30:00
2008-04-29,3:45am,GBP,BOE Gov King Speaks,High,,,,2008-04-29 03:45:00
2008-04-29,4:22am,EUR,Italian 10-y Bond Auction,Non-economic,4.65|1.3,,4.42|1.4,2008-04-29 04:22:00
2008-04-29,5:00am,GBP,CBI Realized Sales,High,-26,-3,1,2008-04-29 05:00:00
2008-04-29,5:30am,GBP,MPC Member Tucker Speaks,Medium,,,,2008-04-29 05:30:00
2008-04-29,8:00am,USD,S&P/CS Composite-20 HPI y/y,Non-economic,-12.7%,-12.1%,-10.7%,2008-04-29 08:00:00
2008-04-29,9:00am,USD,CB Consumer Confidence,High,62.3,62.0,65.9,2008-04-29 09:00:00
2008-04-29,12:00pm,GBP,MPC Member Blanchflower Speaks,Medium,,,,2008-04-29 12:00:00
2008-04-29,5:45pm,NZD,Building Consents m/m,High,-9.1%,,-6.6%,2008-04-29 17:45:00
2008-04-29,6:01pm,GBP,GfK Consumer Confidence,Medium,-24,-20,-19,2008-04-29 18:01:00
2008-04-29,6:15pm,JPY,Final Manufacturing PMI,Non-economic,48.6,,49.5,2008-04-29 18:15:00
2008-04-29,6:30pm,JPY,Household Spending y/y,Non-economic,-1.6%,0.4%,0.0%,2008-04-29 18:30:00
2008-04-29,6:30pm,JPY,Unemployment Rate,Non-economic,3.8%,3.9%,3.9%,2008-04-29 18:30:00
2008-04-29,6:50pm,JPY,Prelim Industrial Production m/m,Medium,-3.1%,-0.7%,1.6%,2008-04-29 18:50:00
2008-04-29,8:30pm,AUD,Private Sector Credit m/m,Medium,0.8%,0.8%,0.6%,2008-04-29 20:30:00
2008-04-29,9:10pm,AUD,HIA New Home Sales m/m,Medium,-6.0%,,-5.3%,2008-04-29 21:10:00
2008-04-29,10:00pm,NZD,ANZ Business Confidence,Medium,-54.8,,-57.9,2008-04-29 22:00:00
2008-04-29,11:28pm,JPY,Overnight Call Rate,Medium,0.50%,0.50%,0.50%,2008-04-29 23:28:00
2008-04-30,12:00am,JPY,Housing Starts y/y,Non-economic,-15.6%,-6.5%,-5.0%,2008-04-30 00:00:00
2008-04-30,1:00am,GBP,Nationwide HPI m/m,High,-1.1%,-0.5%,-0.7%,2008-04-30 01:00:00
2008-04-30,1:00am,JPY,BOJ Outlook Report,Medium,,,,2008-04-30 01:00:00
2008-04-30,2:28am,JPY,BOJ Press Conference,High,,,,2008-04-30 02:28:00
2008-04-30,2:55am,EUR,German Unemployment Change,Medium,-7K,-12K,-48K,2008-04-30 02:55:00
2008-04-30,4:00am,EUR,CPI Flash Estimate y/y,Medium,3.3%,3.4%,3.6%,2008-04-30 04:00:00
2008-04-30,4:00am,EUR,Consumer Confidence,Non-economic,-12,-13,-12,2008-04-30 04:00:00
2008-04-30,4:00am,EUR,Italian Prelim CPI m/m,Non-economic,0.1%,0.3%,0.5%,2008-04-30 04:00:00
2008-04-30,4:00am,EUR,Unemployment Rate,Non-economic,7.1%,7.1%,7.1%,2008-04-30 04:00:00
2008-04-30,4:04am,EUR,French 10-y Bond Auction,Non-economic,4.35|2.3,,4.24|2.0,2008-04-30 04:04:00
2008-04-30,4:24am,CHF,KOF Economic Barometer,Medium,1.20,1.46,1.40,2008-04-30 04:24:00
2008-04-30,6:55am,EUR,ECB President Trichet Speaks,Medium,,,,2008-04-30 06:55:00
2008-04-30,7:15am,USD,ADP Non-Farm Employment Change,High,10K,-60K,3K,2008-04-30 07:15:00
2008-04-30,7:30am,CAD,GDP m/m,High,-0.2%,0.2%,0.6%,2008-04-30 07:30:00
2008-04-30,7:30am,CAD,RMPI m/m,Medium,6.6%,1.9%,0.6%,2008-04-30 07:30:00
2008-04-30,7:30am,CAD,IPPI m/m,Non-economic,1.7%,0.9%,0.2%,2008-04-30 07:30:00
2008-04-30,7:30am,USD,Advance GDP q/q,High,0.6%,0.2%,0.6%,2008-04-30 07:30:00
2008-04-30,7:30am,USD,Advance GDP Price Index q/q,Medium,2.6%,3.0%,2.4%,2008-04-30 07:30:00
2008-04-30,7:30am,USD,Employment Cost Index q/q,Medium,0.7%,0.8%,0.8%,2008-04-30 07:30:00
2008-04-30,8:45am,USD,Chicago PMI,Medium,48.3,47.5,48.2,2008-04-30 08:45:00
2008-04-30,9:30am,USD,Crude Oil Inventories,Non-economic,3.8M,0.9M,2.4M,2008-04-30 09:30:00
2008-04-30,10:45am,CAD,BOC Gov Carney Speaks,Medium,,,,2008-04-30 10:45:00
2008-04-30,1:15pm,USD,Federal Funds Rate,High,2.00%,2.00%,2.25%,2008-04-30 13:15:00
2008-04-30,1:15pm,USD,FOMC Statement,High,,,,2008-04-30 13:15:00
