Date,Time,Currency,Event,Impact,Actual,Forecast,Previous,Combined DateTime
2011-03-10,11:00pm,EUR,German Buba President Weber Speaks,Medium,,,,2011-03-10 23:00:00
2011-03-10,11:00pm,GBP,NIESR GDP Estimate,Medium,0.2%,,-0.2%,2011-03-10 23:00:00
2011-03-10,11:30pm,USD,Natural Gas Storage,Non-economic,-71B,-72B,-85B,2011-03-10 23:30:00
2011-03-11,2:00am,USD,30-y Bond Auction,Non-economic,4.57|3.0,,4.75|2.5,2011-03-11 02:00:00
2011-03-11,3:00am,USD,Federal Budget Balance,Medium,-222.5B,-232.1B,-49.8B,2011-03-11 03:00:00
2011-03-11,5:48am,NZD,FPI m/m,Non-economic,0.1%,,1.8%,2011-03-11 05:48:00
2011-03-11,10:00am,CNY,CPI y/y,High,4.9%,4.8%,4.9%,2011-03-11 10:00:00
2011-03-11,10:00am,CNY,Industrial Production y/y,Medium,14.1%,13.3%,13.5%,2011-03-11 10:00:00
2011-03-11,10:00am,CNY,NBS Press Conference,Medium,,,,2011-03-11 10:00:00
2011-03-11,10:00am,CNY,PPI y/y,Medium,7.2%,7.0%,6.6%,2011-03-11 10:00:00
2011-03-11,10:00am,CNY,Retail Sales y/y,Non-economic,15.8%,19.0%,19.1%,2011-03-11 10:00:00
2011-03-11,10:09am,CNY,Fixed Asset Investment ytd/y,Medium,24.9%,23.3%,24.5%,2011-03-11 10:09:00
2011-03-11,10:45am,AUD,RBA Deputy Gov Debelle Speaks,Medium,,,,2011-03-11 10:45:00
2011-03-11,3:00pm,EUR,German Final CPI m/m,Non-economic,0.5%,0.5%,0.5%,2011-03-11 15:00:00
2011-03-11,3:00pm,EUR,German WPI m/m,Non-economic,1.4%,1.0%,1.2%,2011-03-11 15:00:00
2011-03-11,All Day,EUR,EU Economic Summit,Medium,,,,2011-03-11 00:00:00
2011-03-11,5:30pm,GBP,PPI Input m/m,High,1.1%,1.4%,2.3%,2011-03-11 17:30:00
2011-03-11,5:30pm,GBP,PPI Output m/m,Non-economic,0.5%,0.7%,1.1%,2011-03-11 17:30:00
2011-03-11,8:00pm,CAD,Employment Change,High,15.1K,26.2K,69.2K,2011-03-11 20:00:00
2011-03-11,8:00pm,CAD,Unemployment Rate,High,7.8%,7.7%,7.8%,2011-03-11 20:00:00
2011-03-11,9:30pm,USD,Core Retail Sales m/m,High,0.7%,0.7%,0.6%,2011-03-11 21:30:00
2011-03-11,9:30pm,USD,Retail Sales m/m,High,1.0%,0.8%,0.7%,2011-03-11 21:30:00
2011-03-11,9:30pm,USD,FOMC Member Dudley Speaks,Non-economic,,,,2011-03-11 21:30:00
2011-03-11,10:55pm,USD,Prelim UoM Consumer Sentiment,High,68.2,77.0,77.5,2011-03-11 22:55:00
2011-03-11,10:55pm,USD,Prelim UoM Inflation Expectations,Non-economic,4.6%,,3.4%,2011-03-11 22:55:00
2011-03-11,11:00pm,USD,Business Inventories m/m,Medium,0.9%,0.6%,1.1%,2011-03-11 23:00:00
2011-03-11,11:00pm,USD,JOLTS Job Openings,Non-economic,2.76M,,2.92M,2011-03-11 23:00:00
2011-03-12,4:45am,GBP,BOE Gov King Speaks,High,,,,2011-03-12 04:45:00
2011-03-13,3:00pm,CAD,Daylight Saving Time Shift,Low,,,,2011-03-13 15:00:00
2011-03-13,3:00pm,USD,Daylight Saving Time Shift,Low,,,,2011-03-13 15:00:00
2011-03-14,5:55am,NZD,REINZ HPI m/m,Medium,2.3%,,-2.6%,2011-03-14 05:55:00
2011-03-14,10:07am,CNY,New Loans,Medium,536B,604B,1040B,2011-03-14 10:07:00
2011-03-14,10:07am,CNY,M2 Money Supply y/y,Non-economic,15.7%,17.0%,17.2%,2011-03-14 10:07:00
2011-03-14,10:30am,GBP,BOE Gov King Speaks,High,,,,2011-03-14 10:30:00
2011-03-14,12:30pm,JPY,Revised Industrial Production m/m,Non-economic,1.3%,2.4%,2.4%,2011-03-14 12:30:00
2011-03-14,1:00pm,JPY,Consumer Confidence,Non-economic,40.6,41.6,41.1,2011-03-14 13:00:00
2011-03-14,1:48pm,JPY,Monetary Policy Statement,High,,,,2011-03-14 13:48:00
2011-03-14,1:48pm,JPY,Overnight Call Rate,High,<0.10%,<0.10%,<0.10%,2011-03-14 13:48:00
2011-03-14,3:16pm,JPY,BOJ Press Conference,High,,,,2011-03-14 15:16:00
2011-03-14,All Day,EUR,Eurogroup Meetings,Medium,,,,2011-03-14 00:00:00
2011-03-14,6:00pm,EUR,Industrial Production m/m,Medium,0.3%,0.4%,0.3%,2011-03-14 18:00:00
2011-03-14,8:00pm,EUR,German Buba President Weber Speaks,Medium,,,,2011-03-14 20:00:00
2011-03-14,8:30pm,CAD,Capacity Utilization Rate,Medium,76.4%,79.1%,76.2%,2011-03-14 20:30:00
2011-03-15,6:05am,AUD,RBA Deputy Gov Debelle Speaks,Medium,,,,2011-03-15 06:05:00
2011-03-15,8:30am,AUD,Monetary Policy Meeting Minutes,High,,,,2011-03-15 08:30:00
2011-03-15,8:30am,AUD,New Motor Vehicle Sales m/m,Medium,0.2%,,-2.4%,2011-03-15 08:30:00
2011-03-15,12:44pm,CNY,Foreign Direct Investment ytd/y,Non-economic,27.1%,,23.4%,2011-03-15 12:44:00
2011-03-15,2:30pm,EUR,French Final CPI m/m,Non-economic,0.5%,0.6%,-0.2%,2011-03-15 14:30:00
2011-03-15,All Day,EUR,ECOFIN Meetings,Medium,,,,2011-03-15 00:00:00
2011-03-15,5:30pm,GBP,ONS HPI y/y,Non-economic,0.5%,3.5%,3.8%,2011-03-15 17:30:00
2011-03-15,6:00pm,EUR,German ZEW Economic Sentiment,High,14.1,16.2,15.7,2011-03-15 18:00:00
2011-03-15,6:00pm,EUR,ZEW Economic Sentiment,Medium,31.0,34.5,29.5,2011-03-15 18:00:00
2011-03-15,6:00pm,EUR,Final Employment Change q/q,Non-economic,0.1%,0.2%,0.0%,2011-03-15 18:00:00
2011-03-15,6:00pm,GBP,CB Leading Index m/m,Non-economic,0.4%,,0.6%,2011-03-15 18:00:00
2011-03-15,8:30pm,CAD,Labor Productivity q/q,Medium,0.5%,0.3%,0.4%,2011-03-15 20:30:00
2011-03-15,8:30pm,CAD,New Motor Vehicle Sales m/m,Non-economic,3.2%,2.3%,-4.8%,2011-03-15 20:30:00
2011-03-15,8:30pm,USD,Empire State Manufacturing Index,Medium,17.5,16.2,15.4,2011-03-15 20:30:00
2011-03-15,8:30pm,USD,Import Prices m/m,Medium,1.4%,0.9%,1.3%,2011-03-15 20:30:00
2011-03-15,9:00pm,USD,TIC Long-Term Purchases,High,51.5B,59.3B,62.5B,2011-03-15 21:00:00
2011-03-15,9:30pm,NZD,GDT Price Index,Non-economic,-8.4%,,6.2%,2011-03-15 21:30:00
2011-03-15,10:00pm,USD,NAHB Housing Market Index,Non-economic,17,17,16,2011-03-15 22:00:00
2011-03-16,2:14am,USD,Federal Funds Rate,High,<0.25%,<0.25%,<0.25%,2011-03-16 02:14:00
2011-03-16,2:14am,USD,FOMC Statement,High,,,,2011-03-16 02:14:00
2011-03-16,7:30am,AUD,MI Leading Index m/m,Medium,-0.1%,,0.9%,2011-03-16 07:30:00
2011-03-16,7:50am,JPY,BSI Manufacturing Index,Medium,-3.2,-7.3,-8.0,2011-03-16 07:50:00
2011-03-16,8:30am,AUD,Housing Starts q/q,Non-economic,-5.3%,-1.1%,-13.0%,2011-03-16 08:30:00
2011-03-16,10:00am,CNY,CB Leading Index m/m,Non-economic,0.3%,,-0.5%,2011-03-16 10:00:00
2011-03-16,1:00pm,JPY,BOJ Monthly Report,Medium,,,,2011-03-16 13:00:00
2011-03-16,3:00pm,GBP,BOE Gov King Speaks,High,,,,2011-03-16 15:00:00
2011-03-16,5:30pm,GBP,Claimant Count Change,High,-10.2K,1.2K,1.5K,2011-03-16 17:30:00
2011-03-16,5:30pm,GBP,Average Earnings Index 3m/y,Medium,2.3%,2.2%,1.8%,2011-03-16 17:30:00
2011-03-16,5:30pm,GBP,Unemployment Rate,Non-economic,8.0%,7.9%,7.9%,2011-03-16 17:30:00
2011-03-16,6:00pm,CHF,UBS Economic Expectations,Medium,-13.5,,-17.2,2011-03-16 18:00:00
2011-03-16,6:00pm,EUR,Final Core CPI y/y,Medium,1.0%,1.1%,1.1%,2011-03-16 18:00:00
2011-03-16,6:00pm,EUR,Final CPI y/y,Medium,2.4%,2.4%,2.4%,2011-03-16 18:00:00
2011-03-16,8:30pm,CAD,Manufacturing Sales m/m,Medium,4.5%,1.3%,0.6%,2011-03-16 20:30:00
2011-03-16,8:30pm,USD,Building Permits,High,0.52M,0.58M,0.56M,2011-03-16 20:30:00
2011-03-16,8:30pm,USD,PPI m/m,High,1.6%,0.7%,0.8%,2011-03-16 20:30:00
2011-03-16,8:30pm,USD,Core PPI m/m,Medium,0.2%,0.2%,0.5%,2011-03-16 20:30:00
2011-03-16,8:30pm,USD,Current Account,Medium,-113B,-111B,-126B,2011-03-16 20:30:00
2011-03-16,8:30pm,USD,Housing Starts,Medium,0.48M,0.58M,0.62M,2011-03-16 20:30:00
2011-03-16,10:30pm,USD,Crude Oil Inventories,Medium,1.7M,1.8M,2.5M,2011-03-16 22:30:00
2011-03-17,5:00am,NZD,Westpac Consumer Sentiment,Non-economic,97.9,,108.3,2011-03-17 05:00:00
2011-03-17,7:50am,JPY,Monetary Policy Meeting Minutes,Medium,,,,2011-03-17 07:50:00
2011-03-17,7:50am,JPY,Tertiary Industry Activity m/m,Medium,2.1%,1.5%,-0.9%,2011-03-17 07:50:00
2011-03-17,8:30am,AUD,RBA Bulletin,Non-economic,,,,2011-03-17 08:30:00
2011-03-17,2:45pm,CHF,SECO Economic Forecasts,Medium,,,,2011-03-17 14:45:00
2011-03-17,All Day,EUR,Italian Bank Holiday,Low,,,,2011-03-17 00:00:00
2011-03-17,4:15pm,CHF,Industrial Production q/q,Medium,7.4%,4.7%,1.4%,2011-03-17 16:15:00
2011-03-17,4:30pm,CHF,Libor Rate,High,0.25%,0.25%,0.25%,2011-03-17 16:30:00
2011-03-17,4:30pm,CHF,SNB Monetary Policy Assessment,High,,,,2011-03-17 16:30:00
2011-03-17,5:30pm,GBP,Consumer Inflation Expectations,Medium,4.0%,,3.9%,2011-03-17 17:30:00
2011-03-17,6:43pm,EUR,Spanish 10-y Bond Auction,Medium,5.16|1.8,,5.20|1.5,2011-03-17 18:43:00
2011-03-17,7:39pm,GBP,10-y Bond Auction,Medium,3.66|2.0,,3.89|2.1,2011-03-17 19:39:00
2011-03-17,8:30pm,CAD,Foreign Securities Purchases,Medium,13.29B,6.36B,9.40B,2011-03-17 20:30:00
2011-03-17,8:30pm,CAD,Wholesale Sales m/m,Medium,1.5%,0.9%,0.9%,2011-03-17 20:30:00
2011-03-17,8:30pm,USD,Core CPI m/m,High,0.2%,0.1%,0.2%,2011-03-17 20:30:00
2011-03-17,8:30pm,USD,CPI y/y,High,2.1%,2.0%,1.6%,2011-03-17 20:30:00
2011-03-17,8:30pm,USD,Unemployment Claims,High,385K,388K,401K,2011-03-17 20:30:00
2011-03-17,8:30pm,USD,CPI m/m,Medium,0.5%,0.5%,0.4%,2011-03-17 20:30:00
2011-03-17,9:15pm,USD,Capacity Utilization Rate,Medium,76.3%,76.6%,76.4%,2011-03-17 21:15:00
2011-03-17,9:15pm,USD,Industrial Production m/m,Medium,-0.1%,0.7%,0.3%,2011-03-17 21:15:00
2011-03-17,10:00pm,USD,Philly Fed Manufacturing Index,High,43.4,29.9,35.9,2011-03-17 22:00:00
2011-03-17,10:00pm,USD,CB Leading Index m/m,Non-economic,0.8%,0.9%,0.1%,2011-03-17 22:00:00
2011-03-17,10:30pm,USD,Natural Gas Storage,Non-economic,-56B,-41B,-71B,2011-03-17 22:30:00
2011-03-18,8:01am,GBP,Nationwide Consumer Confidence,Medium,38,48,48,2011-03-18 08:01:00
2011-03-18,All Day,All,G7 Meetings,High,,,,2011-03-18 00:00:00
2011-03-18,3:00pm,EUR,German PPI m/m,Medium,0.7%,0.7%,1.2%,2011-03-18 15:00:00
2011-03-18,4:15pm,CHF,PPI m/m,Medium,0.2%,0.4%,0.1%,2011-03-18 16:15:00
2011-03-18,5:00pm,EUR,Current Account,Medium,-0.7B,-10.6B,-12.5B,2011-03-18 17:00:00
2011-03-18,5:00pm,EUR,Italian Trade Balance,Non-economic,-6.56B,-1.98B,-2.78B,2011-03-18 17:00:00
2011-03-18,5:36pm,GBP,Prelim Mortgage Approvals,Medium,43K,47K,41K,2011-03-18 17:36:00
2011-03-18,6:00pm,EUR,Trade Balance,Non-economic,-3.3B,-2.0B,-1.1B,2011-03-18 18:00:00
2011-03-18,7:00pm,CAD,Core CPI m/m,High,0.2%,0.5%,0.0%,2011-03-18 19:00:00
2011-03-18,7:00pm,CAD,CPI m/m,Medium,0.3%,0.4%,0.3%,2011-03-18 19:00:00
2011-03-19,12:00am,EUR,ECB President Trichet Speaks,Medium,,,,2011-03-19 00:00:00
2011-03-21,7:31am,GBP,Rightmove HPI m/m,Medium,0.8%,,3.1%,2011-03-21 07:31:00
2011-03-21,All Day,JPY,Bank Holiday,Low,,,,2011-03-21 00:00:00
2011-03-21,8:01am,GBP,BOE Quarterly Bulletin,Non-economic,,,,2011-03-21 08:01:00
2011-03-21,10:00am,NZD,Credit Card Spending y/y,Non-economic,5.3%,,5.5%,2011-03-21 10:00:00
2011-03-21,All Day,EUR,ECOFIN Meetings,Medium,,,,2011-03-21 00:00:00
2011-03-21,7:00pm,EUR,German Buba Monthly Report,Non-economic,,,,2011-03-21 19:00:00
2011-03-21,10:00pm,EUR,ECB President Trichet Speaks,High,,,,2011-03-21 22:00:00
2011-03-21,10:00pm,USD,Existing Home Sales,High,4.88M,5.15M,5.40M,2011-03-21 22:00:00
2011-03-22,12:30pm,JPY,All Industries Activity m/m,Non-economic,2.9%,2.7%,-0.3%,2011-03-22 12:30:00
2011-03-22,3:00pm,CHF,Trade Balance,Medium,2.49B,2.13B,2.04B,2011-03-22 15:00:00
2011-03-22,5:30pm,GBP,CPI y/y,High,4.4%,4.2%,4.0%,2011-03-22 17:30:00
2011-03-22,5:30pm,GBP,Public Sector Net Borrowing,High,10.3B,6.8B,-6.3B,2011-03-22 17:30:00
2011-03-22,5:30pm,GBP,RPI y/y,Medium,5.5%,5.2%,5.1%,2011-03-22 17:30:00
2011-03-22,5:30pm,GBP,Core CPI y/y,Non-economic,3.4%,3.2%,3.0%,2011-03-22 17:30:00
2011-03-22,6:30pm,CHF,SNB Chairman Hildebrand Speaks,Medium,,,,2011-03-22 18:30:00
2011-03-22,7:00pm,GBP,CBI Industrial Order Expectations,Medium,5,-5,-8,2011-03-22 19:00:00
2011-03-22,7:35pm,USD,FOMC Member Fisher Speaks,Medium,,,,2011-03-22 19:35:00
2011-03-22,8:30pm,CAD,Core Retail Sales m/m,High,0.0%,0.8%,0.6%,2011-03-22 20:30:00
2011-03-22,8:30pm,CAD,Leading Index m/m,Medium,0.8%,0.7%,0.4%,2011-03-22 20:30:00
2011-03-22,8:30pm,CAD,Retail Sales m/m,Medium,-0.3%,1.1%,-0.2%,2011-03-22 20:30:00
2011-03-22,8:30pm,USD,Treasury Sec Geithner Speaks,Medium,,,,2011-03-22 20:30:00
2011-03-22,9:59pm,USD,Richmond Manufacturing Index,Non-economic,20,23,25,2011-03-22 21:59:00
2011-03-22,10:00pm,GBP,MPC Member Sentance Speaks,Medium,,,,2011-03-22 22:00:00
2011-03-22,10:00pm,USD,HPI m/m,Non-economic,-0.3%,-0.2%,-1.0%,2011-03-22 22:00:00
2011-03-23,2:00am,GBP,MPC Member Sentance Speaks,Medium,,,,2011-03-23 02:00:00
2011-03-23,4:00am,CAD,Annual Budget Release,Medium,,,,2011-03-23 04:00:00
2011-03-23,5:45am,NZD,Current Account,High,-3.52B,-2.13B,-0.03B,2011-03-23 05:45:00
2011-03-23,5:30pm,GBP,MPC Asset Purchase Facility Votes,High,1-0-8,1-0-8,1-0-8,2011-03-23 17:30:00
2011-03-23,5:30pm,GBP,MPC Official Bank Rate Votes,High,3-0-6,3-0-6,3-0-6,2011-03-23 17:30:00
2011-03-23,5:30pm,GBP,High Street Lending,Medium,29.9K,29.4K,29.2K,2011-03-23 17:30:00
2011-03-23,6:00pm,EUR,Industrial New Orders m/m,Medium,0.1%,1.4%,2.7%,2011-03-23 18:00:00
2011-03-23,7:00pm,USD,FOMC Member Fisher Speaks,Medium,,,,2011-03-23 19:00:00
2011-03-23,7:04pm,EUR,German 10-y Bond Auction,Medium,3.24|2.2,,3.28|1.9,2011-03-23 19:04:00
2011-03-23,8:30pm,GBP,Annual Budget Release,High,,,,2011-03-23 20:30:00
2011-03-23,10:00pm,EUR,Belgian NBB Business Climate,Medium,6.2,5.1,5.8,2011-03-23 22:00:00
2011-03-23,10:00pm,USD,New Home Sales,High,250K,291K,301K,2011-03-23 22:00:00
2011-03-23,10:30pm,USD,Crude Oil Inventories,Medium,2.1M,2.0M,1.7M,2011-03-23 22:30:00
2011-03-23,11:00pm,EUR,Consumer Confidence,Non-economic,-11,-11,-10,2011-03-23 23:00:00
2011-03-24,12:00am,USD,Fed Chairman Bernanke Speaks,High,,,,2011-03-24 00:00:00
2011-03-24,5:45am,NZD,GDP q/q,High,0.2%,0.1%,-0.2%,2011-03-24 05:45:00
2011-03-24,7:00am,AUD,CB Leading Index m/m,Medium,0.1%,,0.7%,2011-03-24 07:00:00
2011-03-24,8:28am,JPY,Trade Balance,Medium,0.56T,0.68T,0.27T,2011-03-24 08:28:00
2011-03-24,8:30am,AUD,RBA Financial Stability Review,Medium,,,,2011-03-24 08:30:00
2011-03-24,10:15am,AUD,RBA Assist Gov Edey Speaks,Medium,,,,2011-03-24 10:15:00
2011-03-24,10:30am,CNY,Caixin Flash Manufacturing PMI,Medium,52.5,,51.7,2011-03-24 10:30:00
2011-03-24,4:00pm,EUR,French Flash Manufacturing PMI,Medium,56.6,56.1,55.7,2011-03-24 16:00:00
2011-03-24,4:00pm,EUR,French Flash Services PMI,Medium,60.7,59.6,59.7,2011-03-24 16:00:00
2011-03-24,4:30pm,EUR,German Flash Manufacturing PMI,Medium,60.9,62.1,62.7,2011-03-24 16:30:00
2011-03-24,4:30pm,EUR,German Flash Services PMI,Medium,60.1,58.5,58.6,2011-03-24 16:30:00
2011-03-24,5:00pm,EUR,Flash Manufacturing PMI,Medium,57.7,58.3,59.0,2011-03-24 17:00:00
2011-03-24,5:00pm,EUR,Flash Services PMI,Medium,56.9,56.4,56.8,2011-03-24 17:00:00
2011-03-24,5:00pm,GBP,MPC Member Dale Speaks,Medium,,,,2011-03-24 17:00:00
2011-03-24,Day 1,EUR,EU Economic Summit,Medium,,,,2011-03-24 00:00:00
2011-03-24,5:30pm,GBP,Retail Sales m/m,High,-0.8%,-0.5%,1.5%,2011-03-24 17:30:00
2011-03-24,8:30pm,USD,Core Durable Goods Orders m/m,High,-0.6%,2.1%,-3.0%,2011-03-24 20:30:00
2011-03-24,8:30pm,USD,Unemployment Claims,High,382K,388K,387K,2011-03-24 20:30:00
2011-03-24,8:30pm,USD,Durable Goods Orders m/m,Medium,-0.9%,1.2%,3.6%,2011-03-24 20:30:00
2011-03-24,10:30pm,USD,Natural Gas Storage,Non-economic,-6B,-11B,-56B,2011-03-24 22:30:00
2011-03-25,1:00am,CHF,Gov Board Member Danthine Speaks,Non-economic,,,,2011-03-25 01:00:00
2011-03-25,6:30am,NZD,RBNZ Gov Bollard Speaks,High,,,,2011-03-25 06:30:00
2011-03-25,7:30am,JPY,Tokyo Core CPI y/y,Medium,-0.3%,-0.3%,-0.4%,2011-03-25 07:30:00
2011-03-25,7:30am,JPY,National Core CPI y/y,Non-economic,-0.3%,-0.3%,-0.2%,2011-03-25 07:30:00
2011-03-25,7:30am,USD,FOMC Member Duke Speaks,Non-economic,,,,2011-03-25 07:30:00
2011-03-25,7:50am,JPY,SPPI y/y,Non-economic,-1.0%,-1.1%,-1.1%,2011-03-25 07:50:00
2011-03-25,3:00pm,EUR,German Import Prices m/m,Non-economic,1.1%,1.0%,1.5%,2011-03-25 15:00:00
2011-03-25,5:00pm,EUR,German ifo Business Climate,High,111.1,110.6,111.3,2011-03-25 17:00:00
2011-03-25,5:00pm,EUR,M3 Money Supply y/y,Medium,2.0%,1.7%,1.5%,2011-03-25 17:00:00
2011-03-25,5:00pm,EUR,Private Loans y/y,Non-economic,2.6%,2.6%,2.4%,2011-03-25 17:00:00
2011-03-25,5:00pm,EUR,Italian Retail Sales m/m,Non-economic,-0.3%,0.4%,0.2%,2011-03-25 17:00:00
2011-03-25,5:00pm,USD,FOMC Member Kocherlakota Speaks,Medium,,,,2011-03-25 17:00:00
2011-03-25,Day 2,EUR,EU Economic Summit,High,,,,2011-03-25 00:00:00
2011-03-25,6:00pm,CHF,SNB Quarterly Bulletin,Non-economic,,,,2011-03-25 18:00:00
2011-03-25,7:30pm,USD,FOMC Member Fisher Speaks,Medium,,,,2011-03-25 19:30:00
2011-03-25,8:30pm,USD,Final GDP q/q,Medium,3.1%,3.0%,2.8%,2011-03-25 20:30:00
2011-03-25,8:30pm,USD,Final GDP Price Index q/q,Non-economic,0.4%,0.4%,0.4%,2011-03-25 20:30:00
2011-03-25,9:55pm,USD,Revised UoM Consumer Sentiment,Medium,67.5,68.1,68.2,2011-03-25 21:55:00
2011-03-25,9:55pm,USD,Revised UoM Inflation Expectations,Non-economic,4.6%,,4.6%,2011-03-25 21:55:00
2011-03-26,12:15am,USD,FOMC Member Plosser Speaks,Medium,,,,2011-03-26 00:15:00
2011-03-26,10:30pm,CAD,BOC Gov Carney Speaks,Medium,,,,2011-03-26 22:30:00
2011-03-27,9:00am,CHF,Daylight Saving Time Shift,Low,,,,2011-03-27 09:00:00
2011-03-27,9:00am,EUR,Daylight Saving Time Shift,Low,,,,2011-03-27 09:00:00
2011-03-27,9:00am,GBP,Daylight Saving Time Shift,Low,,,,2011-03-27 09:00:00
2011-03-28,8:30pm,USD,Core PCE Price Index m/m,Medium,0.2%,0.2%,0.2%,2011-03-28 20:30:00
2011-03-28,8:30pm,USD,Personal Spending m/m,Medium,0.7%,0.6%,0.3%,2011-03-28 20:30:00
2011-03-28,8:30pm,USD,Personal Income m/m,Non-economic,0.3%,0.5%,1.2%,2011-03-28 20:30:00
2011-03-28,10:00pm,USD,Pending Home Sales m/m,High,2.1%,-0.5%,-2.8%,2011-03-28 22:00:00
2011-03-28,11:00pm,EUR,ECB President Trichet Speaks,Medium,,,,2011-03-28 23:00:00
2011-03-28,11:45pm,CAD,Gov Council Member Boivin Speaks,Medium,,,,2011-03-28 23:45:00
2011-03-29,3:40am,USD,FOMC Member Evans Speaks,Medium,,,,2011-03-29 03:40:00
2011-03-29,5:45am,NZD,Trade Balance,Medium,194M,238M,-3M,2011-03-29 05:45:00
2011-03-29,6:00am,AUD,RBA Assist Gov Edey Speaks,Medium,,,,2011-03-29 06:00:00
2011-03-29,7:30am,JPY,Household Spending y/y,Medium,-0.2%,0.1%,-1.0%,2011-03-29 07:30:00
2011-03-29,7:30am,JPY,Unemployment Rate,Non-economic,4.6%,4.9%,4.9%,2011-03-29 07:30:00
2011-03-29,7:50am,JPY,Retail Sales y/y,Medium,0.1%,-0.4%,0.1%,2011-03-29 07:50:00
2011-03-29,8:00am,AUD,HIA New Home Sales m/m,Medium,0.6%,,2.5%,2011-03-29 08:00:00
2011-03-29,2:00pm,CHF,UBS Consumption Indicator,Medium,1.46,,1.66,2011-03-29 14:00:00
2011-03-29,2:00pm,EUR,German GfK Consumer Climate,Medium,5.9,5.9,6.0,2011-03-29 14:00:00
2011-03-29,All Day,EUR,German Prelim CPI m/m,Medium,0.5%,0.4%,0.5%,2011-03-29 00:00:00
2011-03-29,2:45pm,EUR,French Consumer Spending m/m,Medium,0.9%,0.6%,-0.3%,2011-03-29 14:45:00
2011-03-29,4:30pm,GBP,Current Account,High,-10.5B,-10.3B,-8.7B,2011-03-29 16:30:00
2011-03-29,4:30pm,GBP,Final GDP q/q,Medium,-0.5%,-0.6%,-0.6%,2011-03-29 16:30:00
2011-03-29,4:30pm,GBP,Net Lending to Individuals m/m,Medium,2.0B,1.2B,1.6B,2011-03-29 16:30:00
2011-03-29,4:30pm,GBP,M4 Money Supply m/m,Non-economic,-0.3%,0.7%,0.8%,2011-03-29 16:30:00
2011-03-29,4:30pm,GBP,Mortgage Approvals,Non-economic,47K,47K,46K,2011-03-29 16:30:00
2011-03-29,4:30pm,GBP,Revised Business Investment q/q,Non-economic,0.0%,-2.3%,-2.5%,2011-03-29 16:30:00
2011-03-29,9:00pm,USD,S&P/CS Composite-20 HPI y/y,Medium,-3.1%,-3.1%,-2.4%,2011-03-29 21:00:00
2011-03-29,10:00pm,USD,CB Consumer Confidence,High,63.4,64.9,72.0,2011-03-29 22:00:00
2011-03-29,11:00pm,GBP,MPC Member Weale Speaks,Medium,,,,2011-03-29 23:00:00
2011-03-30,5:45am,NZD,Building Consents m/m,High,-9.7%,,9.1%,2011-03-30 05:45:00
2011-03-30,7:50am,JPY,Prelim Industrial Production m/m,Medium,0.4%,-0.1%,1.3%,2011-03-30 07:50:00
2011-03-30,3:00pm,EUR,Spanish Flash CPI y/y,Non-economic,3.6%,,3.6%,2011-03-30 15:00:00
2011-03-30,4:30pm,GBP,Index of Services 3m/3m,Non-economic,-0.5%,-0.6%,-0.6%,2011-03-30 16:30:00
2011-03-30,5:00pm,EUR,Retail PMI,Non-economic,53.5,,49.9,2011-03-30 17:00:00
2011-03-30,5:30pm,CHF,KOF Economic Barometer,High,2.24,2.16,2.19,2011-03-30 17:30:00
2011-03-30,6:00pm,GBP,CBI Realized Sales,Medium,15,-1,6,2011-03-30 18:00:00
2011-03-30,6:28pm,EUR,Italian 10-y Bond Auction,Medium,4.80|1.5,,4.84|1.3,2011-03-30 18:28:00
2011-03-30,7:30pm,USD,Challenger Job Cuts y/y,Non-economic,-38.6%,,20.0%,2011-03-30 19:30:00
2011-03-30,8:15pm,USD,ADP Non-Farm Employment Change,High,201K,205K,208K,2011-03-30 20:15:00
2011-03-30,8:30pm,CAD,RMPI m/m,Medium,1.8%,0.6%,0.4%,2011-03-30 20:30:00
2011-03-30,8:30pm,CAD,IPPI m/m,Non-economic,0.7%,0.4%,0.4%,2011-03-30 20:30:00
2011-03-30,10:30pm,USD,Crude Oil Inventories,Medium,2.9M,1.6M,2.1M,2011-03-30 22:30:00
2011-03-30,11:30pm,GBP,MPC Member Fisher Speaks,Medium,,,,2011-03-30 23:30:00
2011-03-31,7:01am,GBP,GfK Consumer Confidence,Medium,-28,-29,-28,2011-03-31 07:01:00
2011-03-31,7:15am,JPY,Final Manufacturing PMI,Non-economic,46.4,,52.9,2011-03-31 07:15:00
2011-03-31,8:30am,AUD,Building Approvals m/m,High,-7.4%,4.2%,-11.6%,2011-03-31 08:30:00
2011-03-31,8:30am,AUD,Retail Sales m/m,High,0.5%,0.4%,0.4%,2011-03-31 08:30:00
2011-03-31,8:30am,AUD,Private Sector Credit m/m,Medium,0.5%,0.3%,0.3%,2011-03-31 08:30:00
2011-03-31,9:30am,JPY,Average Cash Earnings y/y,Medium,0.3%,0.3%,0.4%,2011-03-31 09:30:00
2011-03-31,10:00am,NZD,ANZ Business Confidence,High,-8.7,,34.5,2011-03-31 10:00:00
2011-03-31,11:15am,EUR,ECB President Trichet Speaks,Medium,,,,2011-03-31 11:15:00
2011-03-31,1:00pm,JPY,Housing Starts y/y,Non-economic,10.1%,7.5%,2.7%,2011-03-31 13:00:00
2011-03-31,2:00pm,EUR,German Retail Sales m/m,Medium,-0.3%,0.4%,0.4%,2011-03-31 14:00:00
2011-03-31,2:00pm,GBP,Nationwide HPI m/m,High,0.5%,-0.1%,0.7%,2011-03-31 14:00:00
