Date,Time,Currency,Event,Impact,Actual,Forecast,Previous,Combined DateTime
2007-03-13,4:30am,GBP,Goods Trade Balance,High,-6.2B,-7.0B,-7.0B,2007-03-13 04:30:00
2007-03-13,5:00am,EUR,German ZEW Economic Sentiment,Medium,5.8,3.1,2.9,2007-03-13 05:00:00
2007-03-13,5:00am,EUR,ZEW Economic Sentiment,Non-economic,5.1,4.5,6.8,2007-03-13 05:00:00
2007-03-13,7:30am,USD,Core Retail Sales m/m,High,-0.1%,0.3%,0.2%,2007-03-13 07:30:00
2007-03-13,7:30am,USD,Retail Sales m/m,High,0.1%,0.3%,0.0%,2007-03-13 07:30:00
2007-03-13,7:30am,USD,NFIB Small Business Index,Non-economic,98.2,,98.9,2007-03-13 07:30:00
2007-03-13,9:00am,USD,Business Inventories m/m,Medium,0.2%,0.1%,0.0%,2007-03-13 09:00:00
2007-03-13,10:00am,USD,Mortgage Delinquencies,Medium,4.95%,,4.67%,2007-03-13 10:00:00
2007-03-13,10:00am,USD,JOLTS Job Openings,Non-economic,4.37M,,4.40M,2007-03-13 10:00:00
2007-03-13,10:00am,USD,RCM/TIPP Economic Optimism,Non-economic,50.8,50.5,52.7,2007-03-13 10:00:00
2007-03-13,10:30am,GBP,CB Leading Index m/m,Non-economic,0.3%,,0.1%,2007-03-13 10:30:00
2007-03-13,1:00pm,USD,10-y Bond Auction,Medium,4.52|2.6,,4.74|2.4,2007-03-13 13:00:00
2007-03-13,4:45pm,NZD,Manufacturing Sales q/q,Non-economic,-2.2%,,2.7%,2007-03-13 16:45:00
2007-03-13,6:30pm,AUD,Westpac Consumer Sentiment,Non-economic,3.7%,,1.7%,2007-03-13 18:30:00
2007-03-13,9:00pm,CNY,Retail Sales y/y,Non-economic,14.7%,14.9%,14.6%,2007-03-13 21:00:00
2007-03-13,11:30pm,JPY,Revised Industrial Production m/m,Non-economic,-1.7%,-1.5%,-1.5%,2007-03-13 23:30:00
2007-03-14,2:45am,EUR,French Final CPI m/m,Non-economic,0.2%,0.4%,-0.4%,2007-03-14 02:45:00
2007-03-14,4:30am,GBP,Claimant Count Change,High,-3.8K,-8.0K,-13.3K,2007-03-14 04:30:00
2007-03-14,4:30am,GBP,Average Earnings Index 3m/y,Medium,4.2%,4.0%,4.0%,2007-03-14 04:30:00
2007-03-14,4:30am,GBP,Unemployment Rate,Non-economic,5.5%,5.5%,5.5%,2007-03-14 04:30:00
2007-03-14,5:00am,CHF,UBS Economic Expectations,Medium,-28.0,,-17.3,2007-03-14 05:00:00
2007-03-14,5:00am,EUR,Industrial Production m/m,Medium,-0.2%,0.2%,1.2%,2007-03-14 05:00:00
2007-03-14,5:00am,EUR,Final Employment Change q/q,Non-economic,0.3%,,0.3%,2007-03-14 05:00:00
2007-03-14,7:30am,CAD,Capacity Utilization Rate,Non-economic,82.5%,83.7%,83.4%,2007-03-14 07:30:00
2007-03-14,7:30am,CAD,New Motor Vehicle Sales m/m,Non-economic,-3.3%,-4.0%,5.6%,2007-03-14 07:30:00
2007-03-14,7:30am,USD,Current Account,Medium,-196B,-204B,-229B,2007-03-14 07:30:00
2007-03-14,7:30am,USD,Import Prices m/m,Medium,0.2%,0.8%,-0.9%,2007-03-14 07:30:00
2007-03-14,9:30am,USD,Crude Oil Inventories,Non-economic,1.1M,2.0M,-4.8M,2007-03-14 09:30:00
2007-03-14,1:00pm,EUR,ECB President Trichet Speaks,Medium,,,,2007-03-14 13:00:00
2007-03-14,1:30pm,NZD,RBNZ Gov Bollard Speaks,Medium,,,,2007-03-14 13:30:00
2007-03-14,6:30pm,AUD,MI Inflation Expectations,Non-economic,3.2%,,3.2%,2007-03-14 18:30:00
2007-03-14,7:30pm,AUD,Employment Change,High,22.0K,14.5K,-4.8K,2007-03-14 19:30:00
2007-03-14,7:30pm,AUD,Unemployment Rate,Medium,4.6%,4.5%,4.5%,2007-03-14 19:30:00
2007-03-14,7:30pm,AUD,RBA Bulletin,Non-economic,,,,2007-03-14 19:30:00
2007-03-15,1:00am,EUR,German Buba President Weber Speaks,Medium,,,,2007-03-15 01:00:00
2007-03-15,1:00am,EUR,German Final CPI m/m,Non-economic,0.4%,0.4%,0.4%,2007-03-15 01:00:00
2007-03-15,2:45am,EUR,French Final Private Payrolls q/q,Non-economic,0.2%,0.2%,0.2%,2007-03-15 02:45:00
2007-03-15,All Day,All,OPEC Meetings,Medium,,,,2007-03-15 00:00:00
2007-03-15,4:30am,GBP,Consumer Inflation Expectations,Medium,2.7%,,2.7%,2007-03-15 04:30:00
2007-03-15,5:00am,EUR,ECB Monthly Bulletin,Medium,,,,2007-03-15 05:00:00
2007-03-15,5:00am,EUR,Final Core CPI y/y,Non-economic,1.9%,1.8%,1.7%,2007-03-15 05:00:00
2007-03-15,5:00am,EUR,Final CPI y/y,Non-economic,1.8%,1.8%,1.8%,2007-03-15 05:00:00
2007-03-15,5:42am,EUR,Spanish 10-y Bond Auction,Non-economic,3.96|2.5,,4.10|2.3,2007-03-15 05:42:00
2007-03-15,7:00am,GBP,MPC Member Sentance Speaks,Medium,,,,2007-03-15 07:00:00
2007-03-15,7:30am,CAD,Manufacturing Sales m/m,Medium,-2.1%,-0.7%,2.1%,2007-03-15 07:30:00
2007-03-15,7:30am,USD,PPI m/m,High,1.3%,0.4%,-0.6%,2007-03-15 07:30:00
2007-03-15,7:30am,USD,Core PPI m/m,Medium,0.4%,0.2%,0.2%,2007-03-15 07:30:00
2007-03-15,7:30am,USD,Empire State Manufacturing Index,Medium,1.9,16.0,24.4,2007-03-15 07:30:00
2007-03-15,7:30am,USD,Unemployment Claims,Non-economic,318K,330K,330K,2007-03-15 07:30:00
2007-03-15,8:00am,CHF,Libor Rate,High,2.25%,2.25%,2.00%,2007-03-15 08:00:00
2007-03-15,8:00am,CHF,SNB Monetary Policy Assessment,High,,,,2007-03-15 08:00:00
2007-03-15,8:00am,USD,TIC Long-Term Purchases,High,97.4B,46.5B,14.3B,2007-03-15 08:00:00
2007-03-15,9:30am,USD,Natural Gas Storage,Non-economic,-115B,-118B,-102B,2007-03-15 09:30:00
2007-03-15,11:00am,USD,Philly Fed Manufacturing Index,Medium,0.2,4.0,0.6,2007-03-15 11:00:00
2007-03-15,6:00pm,NZD,BusinessNZ Manufacturing Index,Non-economic,53.9,,55.8,2007-03-15 18:00:00
2007-03-15,6:50pm,JPY,Tertiary Industry Activity m/m,Medium,1.6%,1.0%,-0.4%,2007-03-15 18:50:00
2007-03-15,7:25pm,AUD,RBA Assist Gov Edey Speaks,Medium,,,,2007-03-15 19:25:00
2007-03-15,9:00pm,CNY,Fixed Asset Investment ytd/y,Medium,23.4%,24.0%,24.5%,2007-03-15 21:00:00
2007-03-16,4:00am,EUR,Italian Trade Balance,Non-economic,-3.68B,-2.50B,-0.83B,2007-03-16 04:00:00
2007-03-16,4:15am,CHF,Retail Sales y/y,Medium,5.1%,2.3%,0.8%,2007-03-16 04:15:00
2007-03-16,7:30am,USD,Core CPI m/m,High,0.2%,0.2%,0.3%,2007-03-16 07:30:00
2007-03-16,7:30am,USD,CPI y/y,High,2.4%,2.3%,2.1%,2007-03-16 07:30:00
2007-03-16,7:30am,USD,CPI m/m,Medium,0.4%,0.3%,0.2%,2007-03-16 07:30:00
2007-03-16,8:15am,USD,Capacity Utilization Rate,Medium,82.0%,81.3%,81.4%,2007-03-16 08:15:00
2007-03-16,8:15am,USD,Industrial Production m/m,Medium,1.0%,0.3%,-0.3%,2007-03-16 08:15:00
2007-03-16,9:00am,USD,Prelim UoM Consumer Sentiment,High,88.8,90.0,91.3,2007-03-16 09:00:00
2007-03-16,9:00am,USD,Prelim UoM Inflation Expectations,Non-economic,3.0%,,3.0%,2007-03-16 09:00:00
2007-03-17,9:00am,NZD,Daylight Saving Time Shift,Low,,,,2007-03-17 09:00:00
2007-03-18,7:01pm,GBP,Rightmove HPI m/m,Non-economic,1.5%,,0.9%,2007-03-18 19:01:00
2007-03-19,3:15am,CHF,Industrial Production q/q,Medium,7.8%,3.5%,-0.5%,2007-03-19 03:15:00
2007-03-19,7:30am,CAD,Foreign Securities Purchases,Medium,-3.76B,1.34B,-3.05B,2007-03-19 07:30:00
2007-03-19,7:30am,CAD,Wholesale Sales m/m,Medium,-0.5%,-0.9%,4.7%,2007-03-19 07:30:00
2007-03-19,12:00pm,USD,NAHB Housing Market Index,Non-economic,36,38,39,2007-03-19 12:00:00
2007-03-19,4:00pm,CAD,Annual Budget Release,Medium,,,,2007-03-19 16:00:00
2007-03-19,5:45pm,NZD,Visitor Arrivals m/m,Non-economic,6.5%,,-3.0%,2007-03-19 17:45:00
2007-03-19,7:30pm,AUD,Housing Starts q/q,Non-economic,-0.8%,-0.6%,0.1%,2007-03-19 19:30:00
2007-03-19,10:00pm,JPY,Overnight Call Rate,Medium,0.50%,0.50%,0.50%,2007-03-19 22:00:00
2007-03-20,1:00am,JPY,BOJ Monthly Report,Non-economic,,,,2007-03-20 01:00:00
2007-03-20,1:27am,JPY,BOJ Press Conference,High,,,,2007-03-20 01:27:00
2007-03-20,2:00am,EUR,German PPI m/m,Non-economic,0.3%,0.3%,0.0%,2007-03-20 02:00:00
2007-03-20,3:15am,CHF,PPI m/m,Medium,0.3%,0.1%,-0.2%,2007-03-20 03:15:00
2007-03-20,4:30am,GBP,CPI y/y,High,2.8%,2.7%,2.7%,2007-03-20 04:30:00
2007-03-20,4:30am,GBP,Core CPI y/y,Medium,1.7%,1.7%,1.6%,2007-03-20 04:30:00
2007-03-20,4:30am,GBP,M4 Money Supply m/m,Non-economic,0.9%,0.8%,0.9%,2007-03-20 04:30:00
2007-03-20,4:30am,GBP,Public Sector Net Borrowing,Non-economic,1.0B,2.5B,-10.7B,2007-03-20 04:30:00
2007-03-20,4:30am,GBP,RPI y/y,Non-economic,4.6%,4.3%,4.2%,2007-03-20 04:30:00
2007-03-20,6:00am,CAD,Core CPI m/m,High,0.5%,0.2%,0.1%,2007-03-20 06:00:00
2007-03-20,6:00am,CAD,CPI m/m,Medium,0.7%,0.3%,0.1%,2007-03-20 06:00:00
2007-03-20,7:30am,USD,Building Permits,Medium,1.53M,1.55M,1.57M,2007-03-20 07:30:00
2007-03-20,7:30am,USD,Housing Starts,Medium,1.53M,1.44M,1.40M,2007-03-20 07:30:00
2007-03-20,2:25pm,GBP,MPC Member Barker Speaks,Medium,,,,2007-03-20 14:25:00
2007-03-20,6:30pm,AUD,MI Leading Index m/m,Non-economic,0.1%,,0.5%,2007-03-20 18:30:00
2007-03-20,All Day,JPY,Bank Holiday,Low,,,,2007-03-20 00:00:00
2007-03-20,7:30pm,AUD,New Motor Vehicle Sales m/m,Non-economic,0.0%,,5.2%,2007-03-20 19:30:00
2007-03-20,10:00pm,NZD,Credit Card Spending y/y,Non-economic,8.2%,,6.7%,2007-03-20 22:00:00
2007-03-21,2:15am,CHF,Trade Balance,Medium,1.38B,1.01B,1.29B,2007-03-21 02:15:00
2007-03-21,3:00am,EUR,ECB President Trichet Speaks,High,,,,2007-03-21 03:00:00
2007-03-21,4:00am,EUR,Italian Quarterly Unemployment Rate,Non-economic,6.5%,6.7%,6.9%,2007-03-21 04:00:00
2007-03-21,4:30am,GBP,MPC Official Bank Rate Votes,High,0-1-8,2-0-7,2-0-7,2007-03-21 04:30:00
2007-03-21,7:30am,CAD,Core Retail Sales m/m,High,0.3%,0.4%,1.9%,2007-03-21 07:30:00
2007-03-21,7:30am,CAD,Retail Sales m/m,Medium,-0.2%,-0.2%,2.2%,2007-03-21 07:30:00
2007-03-21,7:30am,CAD,Leading Index m/m,Non-economic,0.7%,0.5%,0.5%,2007-03-21 07:30:00
2007-03-21,7:30am,GBP,Annual Budget Release,Medium,,,,2007-03-21 07:30:00
2007-03-21,9:30am,USD,Crude Oil Inventories,Non-economic,3.9M,1.0M,1.1M,2007-03-21 09:30:00
2007-03-21,1:15pm,USD,Federal Funds Rate,High,5.25%,5.25%,5.25%,2007-03-21 13:15:00
2007-03-21,1:15pm,USD,FOMC Statement,High,,,,2007-03-21 13:15:00
2007-03-21,6:50pm,JPY,BSI Manufacturing Index,Medium,0.1,6.0,7.1,2007-03-21 18:50:00
2007-03-21,6:50pm,JPY,Trade Balance,Non-economic,0.66T,0.43T,1.05T,2007-03-21 18:50:00
2007-03-22,4:30am,GBP,Retail Sales m/m,High,1.4%,0.6%,-1.5%,2007-03-22 04:30:00
2007-03-22,5:00am,EUR,Industrial New Orders m/m,Medium,-0.2%,-1.0%,1.8%,2007-03-22 05:00:00
2007-03-22,5:00am,EUR,Trade Balance,Non-economic,1.3B,2.3B,2.0B,2007-03-22 05:00:00
2007-03-22,6:00am,GBP,CBI Industrial Order Expectations,Medium,8,6,4,2007-03-22 06:00:00
2007-03-22,7:30am,CAD,Gov Council Member Jenkins Speaks,Non-economic,,,,2007-03-22 07:30:00
2007-03-22,7:30am,USD,Unemployment Claims,Non-economic,316K,320K,320K,2007-03-22 07:30:00
2007-03-22,9:00am,EUR,Belgian NBB Business Climate,Medium,1.4,2.9,3.5,2007-03-22 09:00:00
2007-03-22,9:00am,USD,CB Leading Index m/m,Non-economic,-0.5%,-0.3%,-0.3%,2007-03-22 09:00:00
2007-03-22,9:30am,USD,Natural Gas Storage,Non-economic,17B,-1B,-115B,2007-03-22 09:30:00
2007-03-22,11:00am,USD,FOMC Member Kroszner Speaks,Medium,,,,2007-03-22 11:00:00
2007-03-22,12:30pm,USD,FOMC Member Kohn Speaks,Medium,,,,2007-03-22 12:30:00
2007-03-22,6:00pm,AUD,CB Leading Index m/m,Non-economic,-0.2%,,0.2%,2007-03-22 18:00:00
2007-03-22,6:50pm,JPY,All Industries Activity m/m,Non-economic,0.7%,0.7%,0.0%,2007-03-22 18:50:00
2007-03-22,7:30pm,AUD,RBA Financial Stability Review,Medium,,,,2007-03-22 19:30:00
2007-03-23,2:00am,EUR,German Import Prices m/m,Non-economic,0.5%,0.4%,-0.7%,2007-03-23 02:00:00
2007-03-23,2:45am,EUR,French Consumer Spending m/m,Non-economic,-0.4%,-0.6%,1.0%,2007-03-23 02:45:00
2007-03-23,4:00am,EUR,Current Account,Non-economic,2.7B,2.5B,2.0B,2007-03-23 04:00:00
2007-03-23,4:00am,EUR,Italian Retail Sales m/m,Non-economic,-0.4%,0.2%,0.0%,2007-03-23 04:00:00
2007-03-23,9:00am,USD,Existing Home Sales,High,6.69M,6.34M,6.44M,2007-03-23 09:00:00
2007-03-23,10:30am,USD,FOMC Member Geithner Speaks,Medium,,,,2007-03-23 10:30:00
2007-03-23,9:15pm,USD,FOMC Member Mishkin Speaks,Medium,,,,2007-03-23 21:15:00
2007-03-24,11:00am,AUD,Daylight Saving Time Shift,Low,,,,2007-03-24 11:00:00
2007-03-24,9:00pm,CHF,Daylight Saving Time Shift,Low,,,,2007-03-24 21:00:00
2007-03-24,9:00pm,EUR,Daylight Saving Time Shift,Low,,,,2007-03-24 21:00:00
2007-03-24,9:00pm,GBP,Daylight Saving Time Shift,Low,,,,2007-03-24 21:00:00
2007-03-25,5:45pm,NZD,Trade Balance,High,-127M,-252M,-831M,2007-03-25 17:45:00
2007-03-25,6:50pm,JPY,Monetary Policy Meeting Minutes,Medium,,,,2007-03-25 18:50:00
2007-03-25,9:00pm,CNY,Industrial Production y/y,High,18.5%,15.0%,14.7%,2007-03-25 21:00:00
2007-03-26,All Day,EUR,Eurogroup Meetings,Non-economic,,,,2007-03-26 00:00:00
2007-03-26,5:00am,EUR,German Buba Monthly Report,Medium,,,,2007-03-26 05:00:00
2007-03-26,5:30am,GBP,MPC Member Gieve Speaks,Medium,,,,2007-03-26 05:30:00
2007-03-26,9:00am,USD,New Home Sales,High,848K,985K,882K,2007-03-26 09:00:00
2007-03-26,6:50pm,JPY,SPPI y/y,Non-economic,0.4%,0.6%,0.6%,2007-03-26 18:50:00
2007-03-26,9:00pm,AUD,HIA New Home Sales m/m,Medium,2.9%,,5.8%,2007-03-26 21:00:00
2007-03-27,3:00am,CHF,UBS Consumption Indicator,Medium,2.03,,1.95,2007-03-27 03:00:00
2007-03-27,3:00am,EUR,German ifo Business Climate,High,107.7,106.5,107.0,2007-03-27 03:00:00
2007-03-27,All Day,EUR,ECOFIN Meetings,Non-economic,,,,2007-03-27 00:00:00
2007-03-27,3:30am,GBP,High Street Lending,Medium,54.7K,,42.8K,2007-03-27 03:30:00
2007-03-27,3:30am,GBP,Revised Business Investment q/q,Non-economic,4.5%,3.3%,3.3%,2007-03-27 03:30:00
2007-03-27,3:45am,GBP,BOE Gov King Speaks,High,,,,2007-03-27 03:45:00
2007-03-27,3:45am,GBP,Monetary Policy Report Hearings,High,,,,2007-03-27 03:45:00
2007-03-27,5:00am,CHF,SNB Quarterly Bulletin,Non-economic,,,,2007-03-27 05:00:00
2007-03-27,5:00am,EUR,Italian 10-y Bond Auction,Non-economic,4.22|1.4,,4.14|1.6,2007-03-27 05:00:00
2007-03-27,8:00am,NZD,Westpac Consumer Sentiment,Non-economic,117.7,,119.7,2007-03-27 08:00:00
2007-03-27,8:00am,USD,S&P/CS Composite-20 HPI y/y,Non-economic,-0.2%,0.0%,0.6%,2007-03-27 08:00:00
2007-03-27,9:00am,USD,CB Consumer Confidence,High,107.2,109.0,111.2,2007-03-27 09:00:00
2007-03-27,9:00am,USD,Richmond Manufacturing Index,Non-economic,-10,-4,-10,2007-03-27 09:00:00
2007-03-27,5:45pm,NZD,Building Consents m/m,Medium,5.8%,,3.7%,2007-03-27 17:45:00
2007-03-28,1:00am,EUR,German GfK Consumer Climate,Non-economic,4.4,4.5,4.3,2007-03-28 01:00:00
2007-03-28,1:00am,GBP,Nationwide HPI m/m,Medium,0.4%,0.7%,0.6%,2007-03-28 01:00:00
2007-03-28,All Day,EUR,German Prelim CPI m/m,Medium,0.3%,0.2%,0.4%,2007-03-28 00:00:00
2007-03-28,3:00am,EUR,M3 Money Supply y/y,Non-economic,10.0%,9.8%,9.9%,2007-03-28 03:00:00
2007-03-28,3:00am,EUR,Private Loans y/y,Non-economic,10.3%,10.9%,10.6%,2007-03-28 03:00:00
2007-03-28,3:30am,GBP,Current Account,High,-12.7B,-8.9B,-10.5B,2007-03-28 03:30:00
2007-03-28,3:30am,GBP,Final GDP q/q,Non-economic,0.7%,0.8%,0.8%,2007-03-28 03:30:00
2007-03-28,4:30am,CHF,KOF Economic Barometer,Medium,1.90,1.83,1.81,2007-03-28 04:30:00
2007-03-28,7:30am,USD,Core Durable Goods Orders m/m,High,-0.1%,1.8%,-4.0%,2007-03-28 07:30:00
2007-03-28,7:30am,USD,Durable Goods Orders m/m,Medium,2.5%,3.0%,-9.3%,2007-03-28 07:30:00
2007-03-28,9:30am,USD,Fed Chairman Bernanke Testifies,High,,,,2007-03-28 09:30:00
2007-03-28,9:30am,USD,Crude Oil Inventories,Non-economic,-0.8M,2.1M,3.9M,2007-03-28 09:30:00
2007-03-28,10:30am,EUR,ECB President Trichet Speaks,Medium,,,,2007-03-28 10:30:00
2007-03-28,5:45pm,NZD,Current Account,High,-3.93B,-4.13B,-4.67B,2007-03-28 17:45:00
2007-03-28,6:50pm,JPY,Retail Sales y/y,Medium,-0.2%,0.1%,-0.9%,2007-03-28 18:50:00
2007-03-29,12:45am,CHF,SECO Economic Forecasts,Medium,,,,2007-03-29 00:45:00
2007-03-29,2:55am,EUR,German Unemployment Change,Medium,-58K,-60K,-69K,2007-03-29 02:55:00
2007-03-29,3:30am,GBP,Mortgage Approvals,Non-economic,119K,117K,119K,2007-03-29 03:30:00
2007-03-29,3:30am,GBP,Net Lending to Individuals m/m,Non-economic,11.2B,10.4B,10.5B,2007-03-29 03:30:00
2007-03-29,4:00am,EUR,Retail PMI,Non-economic,53.4,,49.8,2007-03-29 04:00:00
2007-03-29,4:30am,GBP,Index of Services 3m/3m,Non-economic,0.8%,0.9%,0.9%,2007-03-29 04:30:00
2007-03-29,5:00am,GBP,CBI Realized Sales,Medium,32,20,19,2007-03-29 05:00:00
2007-03-29,7:30am,USD,Final GDP q/q,Medium,2.5%,2.2%,2.2%,2007-03-29 07:30:00
2007-03-29,7:30am,USD,Final GDP Price Index q/q,Non-economic,1.7%,1.7%,1.7%,2007-03-29 07:30:00
2007-03-29,7:30am,USD,Unemployment Claims,Non-economic,308K,320K,318K,2007-03-29 07:30:00
2007-03-29,9:00am,USD,FOMC Member Kohn Speaks,Medium,,,,2007-03-29 09:00:00
2007-03-29,9:30am,USD,Natural Gas Storage,Non-economic,-22B,-18B,17B,2007-03-29 09:30:00
2007-03-29,5:45pm,NZD,GDP q/q,High,0.8%,0.9%,0.3%,2007-03-29 17:45:00
2007-03-29,6:30pm,JPY,Tokyo Core CPI y/y,Medium,-0.1%,0.0%,0.0%,2007-03-29 18:30:00
2007-03-29,6:30pm,JPY,Final Manufacturing PMI,Non-economic,52.5,,53.0,2007-03-29 18:30:00
2007-03-29,6:30pm,JPY,Household Spending y/y,Non-economic,1.3%,0.7%,0.6%,2007-03-29 18:30:00
2007-03-29,6:30pm,JPY,National Core CPI y/y,Non-economic,-0.1%,-0.1%,0.0%,2007-03-29 18:30:00
2007-03-29,6:30pm,JPY,Unemployment Rate,Non-economic,4.0%,4.0%,4.0%,2007-03-29 18:30:00
2007-03-29,6:50pm,JPY,Prelim Industrial Production m/m,Medium,-0.2%,-1.0%,-1.7%,2007-03-29 18:50:00
2007-03-29,7:30pm,AUD,MI Inflation Gauge m/m,Non-economic,0.5%,,0.2%,2007-03-29 19:30:00
2007-03-29,8:30pm,JPY,Average Cash Earnings y/y,Non-economic,-0.7%,-0.4%,-1.2%,2007-03-29 20:30:00
2007-03-29,9:00pm,NZD,ANZ Business Confidence,Medium,-12.5,,-5.9,2007-03-29 21:00:00
2007-03-30,12:00am,JPY,Housing Starts y/y,Non-economic,-9.9%,-2.0%,-0.7%,2007-03-30 00:00:00
2007-03-30,1:00am,EUR,German Retail Sales m/m,Medium,0.9%,0.5%,-4.3%,2007-03-30 01:00:00
2007-03-30,4:00am,EUR,Consumer Confidence,Non-economic,-4,-5,-5,2007-03-30 04:00:00
2007-03-30,4:00am,EUR,CPI Flash Estimate y/y,Non-economic,1.9%,1.9%,1.8%,2007-03-30 04:00:00
2007-03-30,4:00am,EUR,Italian Prelim CPI m/m,Non-economic,0.2%,0.2%,0.3%,2007-03-30 04:00:00
2007-03-30,4:00am,EUR,Unemployment Rate,Non-economic,7.3%,7.3%,7.4%,2007-03-30 04:00:00
2007-03-30,4:30am,GBP,GfK Consumer Confidence,Non-economic,-8,-8,-8,2007-03-30 04:30:00
2007-03-30,7:30am,CAD,GDP m/m,High,0.1%,0.2%,0.4%,2007-03-30 07:30:00
2007-03-30,7:30am,CAD,IPPI m/m,Non-economic,0.9%,0.2%,0.2%,2007-03-30 07:30:00
2007-03-30,7:30am,CAD,RMPI m/m,Non-economic,2.6%,0.6%,-3.0%,2007-03-30 07:30:00
2007-03-30,7:30am,USD,Core PCE Price Index m/m,High,0.3%,0.2%,0.2%,2007-03-30 07:30:00
2007-03-30,7:30am,USD,Personal Spending m/m,Medium,0.6%,0.3%,0.5%,2007-03-30 07:30:00
2007-03-30,7:30am,USD,Personal Income m/m,Non-economic,0.6%,0.3%,1.0%,2007-03-30 07:30:00
2007-03-30,8:45am,USD,Chicago PMI,Medium,61.7,49.5,47.9,2007-03-30 08:45:00
2007-03-30,9:00am,USD,Revised UoM Consumer Sentiment,Medium,88.4,88.8,88.8,2007-03-30 09:00:00
2007-03-30,9:00am,USD,Construction Spending m/m,Non-economic,0.3%,-0.6%,0.5%,2007-03-30 09:00:00
2007-03-30,9:00am,USD,Revised UoM Inflation Expectations,Non-economic,3.0%,,3.0%,2007-03-30 09:00:00
2007-03-30,11:00am,USD,Fed Chairman Bernanke Speaks,High,,,,2007-03-30 11:00:00
2007-04-01,6:30pm,AUD,AIG Manufacturing Index,Non-economic,56.0,,57.7,2007-04-01 18:30:00
2007-04-01,6:50pm,JPY,Tankan Manufacturing Index,High,23,24,25,2007-04-01 18:50:00
2007-04-01,6:50pm,JPY,Tankan Non-Manufacturing Index,Medium,22,23,22,2007-04-01 18:50:00
2007-04-01,7:30pm,AUD,Private Sector Credit m/m,Medium,1.4%,1.3%,1.2%,2007-04-01 19:30:00
2007-04-01,8:00pm,CNY,Manufacturing PMI,High,56.1,,53.1,2007-04-01 20:00:00
2007-04-01,8:30pm,AUD,Building Approvals m/m,High,10.6%,0.5%,-2.4%,2007-04-01 20:30:00
2007-04-01,8:30pm,AUD,Retail Sales m/m,High,0.9%,0.6%,0.8%,2007-04-01 20:30:00
2007-04-01,9:30pm,CNY,RatingDog Manufacturing PMI,Medium,52.3,,53.0,2007-04-01 21:30:00
2007-04-02,1:30am,AUD,Commodity Prices y/y,Medium,9.0%,,8.1%,2007-04-02 01:30:00
2007-04-02,2:15am,EUR,Spanish Manufacturing PMI,Non-economic,55.4,,56.2,2007-04-02 02:15:00
2007-04-02,2:30am,CHF,Manufacturing PMI,Medium,62.0,63.1,63.5,2007-04-02 02:30:00
2007-04-02,2:45am,EUR,Italian Manufacturing PMI,Non-economic,53.8,54.5,54.2,2007-04-02 02:45:00
2007-04-02,3:00am,EUR,Final Manufacturing PMI,Medium,55.4,55.6,55.6,2007-04-02 03:00:00
2007-04-02,3:30am,GBP,Final Manufacturing PMI,Medium,54.4,55.0,55.4,2007-04-02 03:30:00
2007-04-02,3:30am,GBP,Housing Equity Withdrawal q/q,Non-economic,14.6B,14.3B,12.2B,2007-04-02 03:30:00
2007-04-02,9:00am,USD,ISM Manufacturing PMI,High,50.9,51.3,52.3,2007-04-02 09:00:00
2007-04-02,9:00am,USD,ISM Manufacturing Prices,Non-economic,65.5,60.0,59.0,2007-04-02 09:00:00
2007-04-02,6:50pm,JPY,Monetary Base y/y,Non-economic,-19.1%,-22.0%,-21.1%,2007-04-02 18:50:00
2007-04-02,8:00pm,CNY,Non-Manufacturing PMI,Non-economic,59.6,,49.7,2007-04-02 20:00:00
2007-04-02,8:30pm,AUD,Goods Trade Balance,Medium,-0.84B,-1.30B,-0.82B,2007-04-02 20:30:00
2007-04-02,10:45pm,JPY,10-y Bond Auction,Non-economic,1.66|3.1,,1.67|3.9,2007-04-02 22:45:00
2007-04-03,12:45am,CHF,CPI m/m,High,0.1%,0.2%,0.2%,2007-04-03 00:45:00
2007-04-03,2:00am,EUR,Spanish Unemployment Change,Non-economic,-15.8K,,-7.2K,2007-04-03 02:00:00
2007-04-03,3:30am,GBP,Construction PMI,Non-economic,58.9,57.5,57.3,2007-04-03 03:30:00
2007-04-03,4:00am,EUR,PPI m/m,Non-economic,0.3%,0.3%,0.2%,2007-04-03 04:00:00
2007-04-03,9:00am,USD,Pending Home Sales m/m,High,0.7%,-0.5%,-4.2%,2007-04-03 09:00:00
2007-04-03,All Day,USD,Total Vehicle Sales,Non-economic,16.3M,16.4M,16.6M,2007-04-03 00:00:00
2007-04-03,6:01pm,GBP,Nationwide Consumer Confidence,Non-economic,88,86,85,2007-04-03 18:01:00
2007-04-03,6:30pm,AUD,Cash Rate,High,6.25%,6.25%,6.25%,2007-04-03 18:30:00
2007-04-03,6:30pm,AUD,AIG Services Index,Non-economic,50.6,,54.5,2007-04-03 18:30:00
2007-04-03,10:00pm,NZD,ANZ Commodity Prices m/m,Non-economic,2.0%,,1.6%,2007-04-03 22:00:00
2007-04-04,2:15am,EUR,Spanish Services PMI,Non-economic,56.7,,56.7,2007-04-04 02:15:00
2007-04-04,2:45am,EUR,Italian Services PMI,Non-economic,54.1,56.4,56.2,2007-04-04 02:45:00
2007-04-04,3:00am,EUR,Final Services PMI,Non-economic,57.4,57.6,57.5,2007-04-04 03:00:00
2007-04-04,3:30am,GBP,Final Services PMI,Medium,57.6,57.5,57.4,2007-04-04 03:30:00
